========= Job started  at Wed Mar 25 11:38:56 CET 2026 ==========
My jobid: 4586710
My array id: 6
cuequivariance or cuequivariance_torch is not available. Cuequivariance acceleration will be disabled.
['Ni', 'Cu', 'Rh', 'Ir', 'Pd']
Using float32 for MACECalculator, which is faster but less accurate. Recommended for MD. Use float64 for geometry optimization.
      Step     Time          Energy          fmax
BFGS:   17 11:43:55     -438.153656        0.885745
BFGS:   18 11:43:55     -438.473083        0.720823
BFGS:   19 11:43:55     -438.637665        0.590751
BFGS:   20 11:43:55     -438.785278        0.637554
BFGS:   21 11:43:55     -438.945068        0.478036
BFGS:   22 11:43:55     -439.050415        0.481950
BFGS:   23 11:43:55     -439.147827        0.516175
BFGS:   24 11:43:55     -439.272369        0.683044
BFGS:   25 11:43:55     -439.422363        0.609518
BFGS:   26 11:43:55     -439.566681        0.642750
BFGS:   27 11:43:55     -439.698456        0.633895
BFGS:   28 11:43:55     -439.805481        0.545803
BFGS:   29 11:43:55     -439.911163        0.669219
BFGS:   30 11:43:55     -440.024933        0.564926
BFGS:   31 11:43:55     -440.109283        0.405374
BFGS:   32 11:43:55     -440.178741        0.351566
BFGS:   33 11:43:55     -440.247986        0.376918
BFGS:   34 11:43:56     -440.317261        0.351421
BFGS:   35 11:43:56     -440.376526        0.404447
BFGS:   36 11:43:56     -440.428925        0.348567
BFGS:   37 11:43:56     -440.475494        0.337142
BFGS:   38 11:43:56     -440.521515        0.313429
BFGS:   39 11:43:56     -440.558167        0.295811
BFGS:   40 11:43:56     -440.594757        0.246966
BFGS:   41 11:43:56     -440.629944        0.243951
BFGS:   42 11:43:56     -440.655975        0.251407
BFGS:   43 11:43:56     -440.679230        0.257929
BFGS:   44 11:43:56     -440.699097        0.246548
BFGS:   45 11:43:56     -440.719849        0.196235
BFGS:   46 11:43:56     -440.737488        0.149963
BFGS:   47 11:43:56     -440.751648        0.168641
BFGS:   48 11:43:56     -440.764862        0.193129
BFGS:   49 11:43:56     -440.778046        0.171405
BFGS:   50 11:43:56     -440.789490        0.127972
BFGS:   51 11:43:56     -440.798584        0.114010
BFGS:   52 11:43:56     -440.806427        0.124284
BFGS:   53 11:43:57     -440.815125        0.094246
BFGS:   54 11:43:57     -440.823120        0.096041
BFGS:   55 11:43:57     -440.829712        0.090008
BFGS:   56 11:43:57     -440.834229        0.102871
BFGS:   57 11:43:57     -440.838928        0.092477
BFGS:   58 11:43:57     -440.842834        0.056752
BFGS:   59 11:43:57     -440.846527        0.041203
      Step     Time          Energy          fmax
BFGS:    0 11:43:57     -407.344086        2.223221
BFGS:    1 11:43:57     -408.164795        2.177979
BFGS:    2 11:43:57     -412.887207        1.603236
BFGS:    3 11:43:57     -416.218933        1.464187
BFGS:    4 11:43:57     -417.507629        2.491073
BFGS:    5 11:43:57     -418.295074        1.967679
BFGS:    6 11:43:57     -421.592804        1.803513
BFGS:    7 11:43:57     -423.354797        1.611887
BFGS:    8 11:43:57     -424.088867        1.896914
BFGS:    9 11:43:57     -425.827423        2.033909
BFGS:   10 11:43:57     -427.662170        1.966619
BFGS:   11 11:43:57     -429.290039        1.482505
BFGS:   12 11:43:57     -430.195251        1.764965
BFGS:   13 11:43:58     -431.169098        1.708789
BFGS:   14 11:43:58     -432.078674        1.024886
BFGS:   15 11:43:58     -432.747589        0.911526
BFGS:   16 11:43:58     -433.073395        0.824396
BFGS:   17 11:43:58     -433.410492        0.684131
BFGS:   18 11:43:58     -433.722015        0.601212
BFGS:   19 11:43:58     -433.928436        0.592808
BFGS:   20 11:43:58     -434.076172        0.520535
BFGS:   21 11:43:58     -434.189941        0.519178
BFGS:   22 11:43:58     -434.322845        0.595141
BFGS:   23 11:43:58     -434.478851        0.623806
BFGS:   24 11:43:58     -434.618317        0.660363
BFGS:   25 11:43:58     -434.755463        0.517486
BFGS:   26 11:43:58     -434.909180        0.552252
BFGS:   27 11:43:58     -435.038300        0.399992
BFGS:   28 11:43:58     -435.130859        0.448856
BFGS:   29 11:43:58     -435.214844        0.403177
BFGS:   30 11:43:58     -435.300201        0.364229
BFGS:   31 11:43:58     -435.379547        0.418799
BFGS:   32 11:43:58     -435.451080        0.399631
BFGS:   33 11:43:59     -435.509857        0.447570
BFGS:   34 11:43:59     -435.575928        0.345813
BFGS:   35 11:43:59     -435.640167        0.323014
BFGS:   36 11:43:59     -435.699127        0.283932
BFGS:   37 11:43:59     -435.742523        0.299375
BFGS:   38 11:43:59     -435.784973        0.324164
BFGS:   39 11:43:59     -435.850739        0.324409
BFGS:   40 11:43:59     -435.911926        0.365128
BFGS:   41 11:43:59     -435.968811        0.329232
BFGS:   42 11:43:59     -436.023468        0.347477
BFGS:   43 11:43:59     -436.085907        0.372774
BFGS:   44 11:43:59     -436.146637        0.285378
BFGS:   45 11:43:59     -436.197327        0.295805
BFGS:   46 11:43:59     -436.251404        0.298073
BFGS:   47 11:43:59     -436.316559        0.317146
BFGS:   48 11:43:59     -436.401093        0.374542
BFGS:   49 11:43:59     -436.483795        0.434553
BFGS:   50 11:43:59     -436.554718        0.311356
BFGS:   51 11:43:59     -436.612274        0.421485
BFGS:   52 11:44:00     -436.670410        0.405473
BFGS:   53 11:44:00     -436.727112        0.311648
BFGS:   54 11:44:00     -436.764771        0.268193
BFGS:   55 11:44:00     -436.791351        0.196970
BFGS:   56 11:44:00     -436.814270        0.170370
BFGS:   57 11:44:00     -436.832275        0.156221
BFGS:   58 11:44:00     -436.845398        0.143831
BFGS:   59 11:44:00     -436.853973        0.127845
BFGS:   60 11:44:00     -436.863647        0.120630
BFGS:   61 11:44:00     -436.872467        0.087017
BFGS:   62 11:44:00     -436.879181        0.094546
BFGS:   63 11:44:00     -436.885437        0.080955
BFGS:   64 11:44:00     -436.893066        0.108311
BFGS:   65 11:44:00     -436.901581        0.097126
BFGS:   66 11:44:00     -436.909454        0.079968
BFGS:   67 11:44:00     -436.916199        0.082006
BFGS:   68 11:44:00     -436.923065        0.061795
BFGS:   69 11:44:00     -436.930756        0.075619
BFGS:   70 11:44:00     -436.939514        0.069167
BFGS:   71 11:44:00     -436.949890        0.074538
BFGS:   72 11:44:01     -436.962677        0.087104
BFGS:   73 11:44:01     -436.976624        0.072312
BFGS:   74 11:44:01     -436.990051        0.068891
BFGS:   75 11:44:01     -437.003021        0.072237
BFGS:   76 11:44:01     -437.018738        0.088737
BFGS:   77 11:44:01     -437.039185        0.107358
BFGS:   78 11:44:01     -437.061279        0.089085
BFGS:   79 11:44:01     -437.080933        0.086233
BFGS:   80 11:44:01     -437.099762        0.107856
BFGS:   81 11:44:01     -437.120300        0.106236
BFGS:   82 11:44:01     -437.139709        0.104750
BFGS:   83 11:44:01     -437.154083        0.072920
BFGS:   84 11:44:01     -437.164520        0.071873
BFGS:   85 11:44:01     -437.175598        0.081870
BFGS:   86 11:44:01     -437.187561        0.081153
BFGS:   87 11:44:01     -437.204834        0.067343
BFGS:   88 11:44:01     -437.208405        0.070118
BFGS:   89 11:44:01     -437.227600        0.064393
BFGS:   90 11:44:01     -437.231598        0.048999
      Step     Time          Energy          fmax
BFGS:    0 11:44:02     -367.400848        2.017945
BFGS:    1 11:44:02     -368.039246        1.967806
BFGS:    2 11:44:02     -372.017273        1.469239
BFGS:    3 11:44:02     -374.738434        1.132940
BFGS:    4 11:44:02     -375.698578        1.846234
BFGS:    5 11:44:02     -376.209198        1.477106
BFGS:    6 11:44:02     -378.889557        0.932788
BFGS:    7 11:44:02     -380.144867        1.204482
BFGS:    8 11:44:02     -380.753326        1.272630
BFGS:    9 11:44:02     -382.330444        1.526133
BFGS:   10 11:44:02     -384.026825        1.707943
BFGS:   11 11:44:02     -385.731201        1.619492
BFGS:   12 11:44:02     -386.458160        1.234132
BFGS:   13 11:44:02     -387.013947        1.284880
BFGS:   14 11:44:02     -388.143005        0.905098
BFGS:   15 11:44:02     -388.512756        0.709933
BFGS:   16 11:44:02     -388.767853        0.552571
BFGS:   17 11:44:02     -388.964233        0.469289
BFGS:   18 11:44:02     -389.133331        0.378169
BFGS:   19 11:44:02     -389.251648        0.348927
BFGS:   20 11:44:03     -389.314270        0.338783
BFGS:   21 11:44:03     -389.382233        0.311754
BFGS:   22 11:44:03     -389.474396        0.288195
BFGS:   23 11:44:03     -389.541168        0.227208
BFGS:   24 11:44:03     -389.578094        0.201783
BFGS:   25 11:44:03     -389.610077        0.200579
BFGS:   26 11:44:03     -389.647491        0.217894
BFGS:   27 11:44:03     -389.681854        0.210568
BFGS:   28 11:44:03     -389.707306        0.224878
BFGS:   29 11:44:03     -389.727570        0.217939
BFGS:   30 11:44:03     -389.750183        0.157871
BFGS:   31 11:44:03     -389.774719        0.137065
BFGS:   32 11:44:03     -389.794800        0.153807
BFGS:   33 11:44:03     -389.810730        0.136159
BFGS:   34 11:44:03     -389.826263        0.118695
BFGS:   35 11:44:03     -389.840546        0.104910
BFGS:   36 11:44:03     -389.850983        0.090805
BFGS:   37 11:44:03     -389.858002        0.097576
BFGS:   38 11:44:03     -389.864655        0.082853
BFGS:   39 11:44:03     -389.872620        0.089349
BFGS:   40 11:44:04     -389.879608        0.089244
BFGS:   41 11:44:04     -389.884460        0.068984
BFGS:   42 11:44:04     -389.888428        0.061690
BFGS:   43 11:44:04     -389.893585        0.052490
BFGS:   44 11:44:04     -389.899170        0.057644
BFGS:   45 11:44:04     -389.904175        0.061185
BFGS:   46 11:44:04     -389.908295        0.051079
BFGS:   47 11:44:04     -389.912842        0.052212
BFGS:   48 11:44:04     -389.918091        0.049183
      Step     Time          Energy          fmax
BFGS:    0 11:44:04     -390.265900        2.824865
BFGS:    1 11:44:04     -391.233673        2.720386
BFGS:    2 11:44:04     -395.369690        1.790804
BFGS:    3 11:44:04     -397.785370        1.743333
BFGS:    4 11:44:04     -398.522705        2.568119
BFGS:    5 11:44:04     -399.638428        1.985700
BFGS:    6 11:44:04     -401.140259        1.804811
BFGS:    7 11:44:04     -402.175903        1.719140
BFGS:    8 11:44:04     -403.679962        2.220870
BFGS:    9 11:44:04     -404.799988        2.352709
BFGS:   10 11:44:04     -406.278870        2.087146
BFGS:   11 11:44:05     -407.958466        1.586430
BFGS:   12 11:44:05     -409.225861        1.527106
BFGS:   13 11:44:05     -409.889282        1.628336
BFGS:   14 11:44:05     -410.857574        1.271413
BFGS:   15 11:44:05     -411.713562        1.068653
BFGS:   16 11:44:05     -412.207611        0.789081
BFGS:   17 11:44:05     -412.462067        0.746717
BFGS:   18 11:44:05     -412.717865        0.513535
BFGS:   19 11:44:05     -412.913025        0.558774
BFGS:   20 11:44:05     -413.043304        0.491763
BFGS:   21 11:44:05     -413.136810        0.382367
BFGS:   22 11:44:05     -413.217285        0.384901
BFGS:   23 11:44:05     -413.298370        0.320060
BFGS:   24 11:44:05     -413.361389        0.352085
BFGS:   25 11:44:05     -413.406036        0.323551
BFGS:   26 11:44:05     -413.444092        0.327831
BFGS:   27 11:44:05     -413.478821        0.218852
BFGS:   28 11:44:05     -413.502075        0.168392
BFGS:   29 11:44:05     -413.519196        0.185914
BFGS:   30 11:44:06     -413.539246        0.205095
BFGS:   31 11:44:06     -413.565491        0.239727
BFGS:   32 11:44:06     -413.591003        0.169764
BFGS:   33 11:44:06     -413.609589        0.144304
BFGS:   34 11:44:06     -413.624268        0.149613
BFGS:   35 11:44:06     -413.640808        0.182409
BFGS:   36 11:44:06     -413.659912        0.153295
BFGS:   37 11:44:06     -413.676880        0.148906
BFGS:   38 11:44:06     -413.690430        0.129485
BFGS:   39 11:44:06     -413.704193        0.121491
BFGS:   40 11:44:06     -413.720032        0.151294
BFGS:   41 11:44:06     -413.735321        0.129050
BFGS:   42 11:44:06     -413.749725        0.121656
BFGS:   43 11:44:06     -413.767487        0.148522
BFGS:   44 11:44:06     -413.794739        0.182603
BFGS:   45 11:44:06     -413.832184        0.218295
BFGS:   46 11:44:06     -413.868622        0.214696
BFGS:   47 11:44:06     -413.899994        0.234909
BFGS:   48 11:44:06     -413.929382        0.218024
BFGS:   49 11:44:06     -413.964630        0.262477
BFGS:   50 11:44:07     -414.001251        0.209647
BFGS:   51 11:44:07     -414.026672        0.154405
BFGS:   52 11:44:07     -414.044983        0.135037
BFGS:   53 11:44:07     -414.058563        0.189167
BFGS:   54 11:44:07     -414.081573        0.222393
BFGS:   55 11:44:07     -414.089539        0.185682
BFGS:   56 11:44:07     -414.104187        0.109952
BFGS:   57 11:44:07     -414.117828        0.141146
BFGS:   58 11:44:07     -414.128448        0.153766
BFGS:   59 11:44:07     -414.144775        0.140852
BFGS:   60 11:44:07     -414.157074        0.124880
BFGS:   61 11:44:07     -414.169067        0.119265
BFGS:   62 11:44:07     -414.181396        0.126975
BFGS:   63 11:44:07     -414.194763        0.148114
BFGS:   64 11:44:07     -414.208344        0.142439
BFGS:   65 11:44:07     -414.221588        0.139731
BFGS:   66 11:44:07     -414.237244        0.148054
BFGS:   67 11:44:07     -414.251465        0.139994
BFGS:   68 11:44:07     -414.265533        0.135577
BFGS:   69 11:44:07     -414.274872        0.151694
BFGS:   70 11:44:08     -414.287109        0.136200
BFGS:   71 11:44:08     -414.299286        0.109539
BFGS:   72 11:44:08     -414.314941        0.111167
BFGS:   73 11:44:08     -414.326996        0.114509
BFGS:   74 11:44:08     -414.342651        0.124446
BFGS:   75 11:44:08     -414.357330        0.118702
BFGS:   76 11:44:08     -414.373840        0.112048
BFGS:   77 11:44:08     -414.384979        0.115033
BFGS:   78 11:44:08     -414.397583        0.089376
BFGS:   79 11:44:08     -414.411652        0.115667
BFGS:   80 11:44:08     -414.430054        0.123867
BFGS:   81 11:44:08     -414.447388        0.092946
BFGS:   82 11:44:08     -414.463470        0.096983
BFGS:   83 11:44:08     -414.475800        0.100699
BFGS:   84 11:44:08     -414.497742        0.118180
BFGS:   85 11:44:08     -414.503876        0.106995
BFGS:   86 11:44:08     -414.512482        0.070541
BFGS:   87 11:44:08     -414.518677        0.076389
BFGS:   88 11:44:08     -414.525116        0.078913
BFGS:   89 11:44:09     -414.534180        0.067096
BFGS:   90 11:44:09     -414.537659        0.057351
BFGS:   91 11:44:09     -414.542053        0.049197
      Step     Time          Energy          fmax
BFGS:    0 11:44:09     -361.762390        2.959765
BFGS:    1 11:44:09     -362.813995        2.866037
BFGS:    2 11:44:09     -367.226532        2.101488
BFGS:    3 11:44:09     -370.073120        1.366114
BFGS:    4 11:44:09     -371.111481        2.459663
BFGS:    5 11:44:09     -371.987244        1.880502
BFGS:    6 11:44:09     -374.596832        2.358152
BFGS:    7 11:44:09     -375.898315        2.055132
BFGS:    8 11:44:09     -376.691681        1.623568
BFGS:    9 11:44:09     -377.709259        1.880185
BFGS:   10 11:44:09     -379.001984        1.787730
BFGS:   11 11:44:09     -380.404999        1.747569
BFGS:   12 11:44:09     -381.197266        1.613127
BFGS:   13 11:44:09     -382.025146        1.521892
BFGS:   14 11:44:09     -383.794586        1.423866
BFGS:   15 11:44:09     -384.723053        1.504449
BFGS:   16 11:44:09     -385.616730        1.491890
BFGS:   17 11:44:10     -386.553741        1.260159
BFGS:   18 11:44:10     -387.243866        0.929709
BFGS:   19 11:44:10     -387.676025        0.816634
BFGS:   20 11:44:10     -387.928253        0.884970
BFGS:   21 11:44:10     -388.115143        0.748734
BFGS:   22 11:44:10     -388.329407        0.532568
BFGS:   23 11:44:10     -388.467590        0.558283
BFGS:   24 11:44:10     -388.569489        0.466600
BFGS:   25 11:44:10     -388.670898        0.349395
BFGS:   26 11:44:10     -388.770477        0.363771
BFGS:   27 11:44:10     -388.848358        0.297894
BFGS:   28 11:44:10     -388.902710        0.315941
BFGS:   29 11:44:10     -388.943939        0.287316
BFGS:   30 11:44:10     -388.988159        0.268620
BFGS:   31 11:44:10     -389.024292        0.175447
BFGS:   32 11:44:10     -389.048309        0.183832
BFGS:   33 11:44:10     -389.069458        0.162229
BFGS:   34 11:44:10     -389.091217        0.171251
BFGS:   35 11:44:10     -389.109741        0.144211
BFGS:   36 11:44:10     -389.123199        0.152704
BFGS:   37 11:44:11     -389.134094        0.136222
BFGS:   38 11:44:11     -389.146576        0.116383
BFGS:   39 11:44:11     -389.159729        0.137464
BFGS:   40 11:44:11     -389.170654        0.135167
BFGS:   41 11:44:11     -389.180511        0.133286
BFGS:   42 11:44:11     -389.193420        0.138988
BFGS:   43 11:44:11     -389.209778        0.152200
BFGS:   44 11:44:11     -389.224823        0.112815
BFGS:   45 11:44:11     -389.234741        0.107464
BFGS:   46 11:44:11     -389.241394        0.101421
BFGS:   47 11:44:11     -389.249054        0.091083
BFGS:   48 11:44:11     -389.257874        0.089408
BFGS:   49 11:44:11     -389.265015        0.078542
BFGS:   50 11:44:11     -389.270660        0.076359
BFGS:   51 11:44:11     -389.277344        0.078118
BFGS:   52 11:44:11     -389.285950        0.093782
BFGS:   53 11:44:11     -389.295227        0.076873
BFGS:   54 11:44:11     -389.302551        0.080881
BFGS:   55 11:44:11     -389.308746        0.073588
BFGS:   56 11:44:12     -389.317078        0.078792
BFGS:   57 11:44:12     -389.329224        0.098805
BFGS:   58 11:44:12     -389.342255        0.087421
BFGS:   59 11:44:12     -389.352264        0.088853
BFGS:   60 11:44:12     -389.361267        0.077151
BFGS:   61 11:44:12     -389.371277        0.091189
BFGS:   62 11:44:12     -389.382355        0.086962
BFGS:   63 11:44:12     -389.392334        0.085224
BFGS:   64 11:44:12     -389.399933        0.085614
BFGS:   65 11:44:12     -389.407257        0.075071
BFGS:   66 11:44:12     -389.414673        0.074842
BFGS:   67 11:44:12     -389.423096        0.073513
BFGS:   68 11:44:12     -389.426086        0.088711
BFGS:   69 11:44:12     -389.435760        0.089384
BFGS:   70 11:44:12     -389.441071        0.088586
BFGS:   71 11:44:12     -389.450470        0.062958
BFGS:   72 11:44:12     -389.455597        0.046887
      Step     Time          Energy          fmax
BFGS:    0 11:44:12     -362.398529        1.544819
BFGS:    1 11:44:12     -363.044739        1.534292
BFGS:    2 11:44:12     -368.000610        1.261655
BFGS:    3 11:44:13     -370.223846        2.230166
BFGS:    4 11:44:13     -370.741608        1.840482
BFGS:    5 11:44:13     -373.043121        1.370175
BFGS:    6 11:44:13     -374.212006        1.890700
BFGS:    7 11:44:13     -374.788696        1.856080
BFGS:    8 11:44:13     -375.905151        1.550449
BFGS:    9 11:44:13     -377.120148        1.471849
BFGS:   10 11:44:13     -378.134583        1.661122
BFGS:   11 11:44:13     -378.688080        1.775690
BFGS:   12 11:44:13     -379.754944        2.058479
BFGS:   13 11:44:13     -381.194519        1.516447
BFGS:   14 11:44:13     -381.894043        1.066820
BFGS:   15 11:44:13     -382.356445        1.036824
BFGS:   16 11:44:13     -382.869568        0.981082
BFGS:   17 11:44:13     -383.282837        0.989523
BFGS:   18 11:44:13     -383.581085        0.610121
BFGS:   19 11:44:13     -383.749237        0.465671
BFGS:   20 11:44:13     -383.855621        0.484971
BFGS:   21 11:44:13     -383.992126        0.498889
BFGS:   22 11:44:13     -384.085236        0.352521
BFGS:   23 11:44:14     -384.135071        0.344260
BFGS:   24 11:44:14     -384.180237        0.320832
BFGS:   25 11:44:14     -384.225616        0.304257
BFGS:   26 11:44:14     -384.261047        0.212334
BFGS:   27 11:44:14     -384.284790        0.180613
BFGS:   28 11:44:14     -384.305389        0.213993
BFGS:   29 11:44:14     -384.331390        0.199978
BFGS:   30 11:44:14     -384.362579        0.200189
BFGS:   31 11:44:14     -384.390747        0.231113
BFGS:   32 11:44:14     -384.414856        0.215221
BFGS:   33 11:44:14     -384.442230        0.189276
BFGS:   34 11:44:14     -384.475067        0.202791
BFGS:   35 11:44:14     -384.508667        0.164185
BFGS:   36 11:44:14     -384.539124        0.199098
BFGS:   37 11:44:14     -384.569275        0.211678
BFGS:   38 11:44:14     -384.606293        0.213565
BFGS:   39 11:44:14     -384.649628        0.236542
BFGS:   40 11:44:14     -384.692352        0.258850
BFGS:   41 11:44:14     -384.739594        0.295548
BFGS:   42 11:44:15     -384.803314        0.331178
BFGS:   43 11:44:15     -384.881226        0.377948
BFGS:   44 11:44:15     -384.957825        0.335664
BFGS:   45 11:44:15     -385.025024        0.293231
BFGS:   46 11:44:15     -385.076538        0.287208
BFGS:   47 11:44:15     -385.136871        0.406704
BFGS:   48 11:44:15     -385.162964        0.469526
BFGS:   49 11:44:15     -385.224304        0.279356
BFGS:   50 11:44:15     -385.258301        0.174341
BFGS:   51 11:44:15     -385.284454        0.223506
BFGS:   52 11:44:15     -385.314270        0.266836
BFGS:   53 11:44:15     -385.342926        0.201074
BFGS:   54 11:44:15     -385.363525        0.150453
BFGS:   55 11:44:15     -385.380768        0.199198
BFGS:   56 11:44:15     -385.403015        0.205690
BFGS:   57 11:44:15     -385.424530        0.152489
BFGS:   58 11:44:15     -385.435974        0.114132
BFGS:   59 11:44:15     -385.442902        0.093905
BFGS:   60 11:44:15     -385.448853        0.107778
BFGS:   61 11:44:15     -385.456207        0.104817
BFGS:   62 11:44:16     -385.461853        0.074619
BFGS:   63 11:44:16     -385.466797        0.081527
BFGS:   64 11:44:16     -385.472015        0.113011
BFGS:   65 11:44:16     -385.480347        0.139547
BFGS:   66 11:44:16     -385.491333        0.127260
BFGS:   67 11:44:16     -385.502594        0.124188
BFGS:   68 11:44:16     -385.515564        0.139660
BFGS:   69 11:44:16     -385.535370        0.191003
BFGS:   70 11:44:16     -385.570648        0.272339
BFGS:   71 11:44:16     -385.620270        0.297567
BFGS:   72 11:44:16     -385.674255        0.282003
BFGS:   73 11:44:16     -385.733093        0.297075
BFGS:   74 11:44:16     -385.790802        0.353664
BFGS:   75 11:44:16     -385.856140        0.393803
BFGS:   76 11:44:16     -385.919861        0.299416
BFGS:   77 11:44:16     -385.947906        0.349159
BFGS:   78 11:44:16     -385.986450        0.218423
BFGS:   79 11:44:16     -386.017212        0.173270
BFGS:   80 11:44:16     -386.035950        0.159599
BFGS:   81 11:44:17     -386.055878        0.135091
BFGS:   82 11:44:17     -386.063202        0.114575
BFGS:   83 11:44:17     -386.070007        0.115210
BFGS:   84 11:44:17     -386.080658        0.116832
BFGS:   85 11:44:17     -386.090149        0.104146
BFGS:   86 11:44:17     -386.098083        0.108992
BFGS:   87 11:44:17     -386.104736        0.110945
BFGS:   88 11:44:17     -386.113342        0.106095
BFGS:   89 11:44:17     -386.122772        0.099766
BFGS:   90 11:44:17     -386.130066        0.084120
BFGS:   91 11:44:17     -386.134979        0.063473
BFGS:   92 11:44:17     -386.139465        0.068655
BFGS:   93 11:44:17     -386.145355        0.074540
BFGS:   94 11:44:17     -386.151093        0.059476
BFGS:   95 11:44:17     -386.155304        0.056715
BFGS:   96 11:44:17     -386.158173        0.053072
BFGS:   97 11:44:17     -386.161438        0.044327
      Step     Time          Energy          fmax
BFGS:    0 11:44:17     -370.757935        2.535003
BFGS:    1 11:44:17     -371.684021        2.457355
BFGS:    2 11:44:17     -376.174988        1.706457
BFGS:    3 11:44:18     -378.981445        1.851642
BFGS:    4 11:44:18     -379.848236        2.735739
BFGS:    5 11:44:18     -380.593811        2.169285
BFGS:    6 11:44:18     -383.043335        1.588556
BFGS:    7 11:44:18     -384.726929        1.535320
BFGS:    8 11:44:18     -385.798584        2.113012
BFGS:    9 11:44:18     -386.661377        2.180473
BFGS:   10 11:44:18     -388.789490        1.555195
BFGS:   11 11:44:18     -390.080566        1.748861
BFGS:   12 11:44:18     -390.913574        2.084951
BFGS:   13 11:44:18     -392.108398        1.912649
BFGS:   14 11:44:18     -393.074158        1.148463
BFGS:   15 11:44:18     -393.981689        1.489550
BFGS:   16 11:44:18     -394.751648        1.347717
BFGS:   17 11:44:18     -395.412109        1.329369
BFGS:   18 11:44:18     -396.053772        1.124321
BFGS:   19 11:44:18     -396.624207        1.201000
BFGS:   20 11:44:18     -397.073730        1.282254
BFGS:   21 11:44:18     -397.556946        1.279991
BFGS:   22 11:44:18     -397.958313        0.768479
BFGS:   23 11:44:19     -398.165100        0.556238
BFGS:   24 11:44:19     -398.315674        0.588248
BFGS:   25 11:44:19     -398.461365        0.475360
BFGS:   26 11:44:19     -398.578491        0.433429
BFGS:   27 11:44:19     -398.684082        0.447120
BFGS:   28 11:44:19     -398.781372        0.444639
BFGS:   29 11:44:19     -398.878662        0.539779
BFGS:   30 11:44:19     -398.971252        0.449676
BFGS:   31 11:44:19     -399.042297        0.308894
BFGS:   32 11:44:19     -399.095764        0.329157
BFGS:   33 11:44:19     -399.158447        0.412809
BFGS:   34 11:44:19     -399.213989        0.426403
BFGS:   35 11:44:19     -399.260010        0.303999
BFGS:   36 11:44:19     -399.299683        0.272664
BFGS:   37 11:44:19     -399.340210        0.259409
BFGS:   38 11:44:19     -399.383667        0.292908
BFGS:   39 11:44:19     -399.424377        0.292415
BFGS:   40 11:44:19     -399.458679        0.326056
BFGS:   41 11:44:19     -399.493347        0.286347
BFGS:   42 11:44:20     -399.531799        0.285622
BFGS:   43 11:44:20     -399.567566        0.212715
BFGS:   44 11:44:20     -399.595337        0.224160
BFGS:   45 11:44:20     -399.617004        0.183265
BFGS:   46 11:44:20     -399.638855        0.191342
BFGS:   47 11:44:20     -399.657959        0.178636
BFGS:   48 11:44:20     -399.672119        0.134437
BFGS:   49 11:44:20     -399.683838        0.170364
BFGS:   50 11:44:20     -399.697937        0.166643
BFGS:   51 11:44:20     -399.712524        0.211932
BFGS:   52 11:44:20     -399.726135        0.185663
BFGS:   53 11:44:20     -399.738037        0.149530
BFGS:   54 11:44:20     -399.751831        0.180340
BFGS:   55 11:44:20     -399.766907        0.139385
BFGS:   56 11:44:20     -399.780396        0.145774
BFGS:   57 11:44:20     -399.791321        0.148407
BFGS:   58 11:44:20     -399.802246        0.196360
BFGS:   59 11:44:20     -399.813171        0.180549
BFGS:   60 11:44:20     -399.823181        0.124388
BFGS:   61 11:44:20     -399.830261        0.091994
BFGS:   62 11:44:21     -399.836609        0.118697
BFGS:   63 11:44:21     -399.843872        0.119630
BFGS:   64 11:44:21     -399.852783        0.115952
BFGS:   65 11:44:21     -399.860291        0.112306
BFGS:   66 11:44:21     -399.867676        0.116498
BFGS:   67 11:44:21     -399.875305        0.142027
BFGS:   68 11:44:21     -399.885559        0.117883
BFGS:   69 11:44:21     -399.896667        0.140064
BFGS:   70 11:44:21     -399.907532        0.123329
BFGS:   71 11:44:21     -399.917664        0.158118
BFGS:   72 11:44:21     -399.928955        0.164780
BFGS:   73 11:44:21     -399.938354        0.115616
BFGS:   74 11:44:21     -399.946350        0.102154
BFGS:   75 11:44:21     -399.951965        0.117356
BFGS:   76 11:44:21     -399.958496        0.130896
BFGS:   77 11:44:21     -399.964539        0.090871
BFGS:   78 11:44:21     -399.969849        0.069361
BFGS:   79 11:44:21     -399.973145        0.058609
BFGS:   80 11:44:21     -399.976501        0.085555
BFGS:   81 11:44:22     -399.979797        0.073823
BFGS:   82 11:44:22     -399.982300        0.046120
      Step     Time          Energy          fmax
BFGS:    0 11:44:22     -377.050018        2.358111
BFGS:    1 11:44:22     -377.859039        2.281345
BFGS:    2 11:44:22     -381.846436        1.346072
BFGS:    3 11:44:22     -383.502441        3.239932
BFGS:    4 11:44:22     -384.096863        2.363539
BFGS:    5 11:44:22     -386.086975        1.331500
BFGS:    6 11:44:22     -386.643494        1.533332
BFGS:    7 11:44:22     -387.674286        1.773607
BFGS:    8 11:44:22     -388.635773        2.141493
BFGS:    9 11:44:22     -389.957977        2.213598
BFGS:   10 11:44:22     -391.588898        1.672435
BFGS:   11 11:44:22     -392.795380        1.641836
BFGS:   12 11:44:22     -393.297363        1.471565
BFGS:   13 11:44:22     -394.334839        0.919566
BFGS:   14 11:44:22     -395.105865        1.615669
BFGS:   15 11:44:22     -395.584747        1.374493
BFGS:   16 11:44:22     -395.953308        0.916589
BFGS:   17 11:44:22     -396.261078        0.677840
BFGS:   18 11:44:23     -396.532166        0.675924
